ds,y,da_price,direct_load_forecast,tie_load_forecast,wind_forecast,solar_forecast,market_import_forecast,tie_line_forecast,thermal_forecast,direct_load_actual,tie_load_actual,wind_actual,solar_actual,pumped_storage_actual,thermal_actual,market_import_actual,tie_line_actual,hour_of_day,day_of_week,is_holiday
2024-04-07 00:00:00,295.63,399.977,52962.2725,11439.25,11930.25,0.0,15.5,5052.0,7122.5,52835.647461,11402.208083,12298.6675,-8.425,62.83,7103.1923215,15.26271725,4723.3275605,0,6,0.0
2024-04-07 01:00:00,321.22249999999997,331.805,51431.315,11574.0,11790.115,0.0,15.5,5059.0,7130.0,51439.41601575,11682.4642475,11910.27,-8.442499999999999,-0.3975,7111.14794925,15.072645999999999,4706.762286,1,6,0.0
2024-04-07 02:00:00,324.78,324.183,50489.71,11574.0,10945.69,0.0,15.5,5057.0,7130.0,50631.48437525,11627.179213,11094.384999999998,-8.4075,-0.3775,7095.120239,14.8065465,4721.1746505,2,6,0.0
2024-04-07 03:00:00,333.71500000000003,327.75,50139.34,11574.0,9818.3025,0.0,15.5,5059.5,7130.0,50306.55566425,11632.98194775,9723.025000000001,-8.48,-0.375,7103.61926275,15.101157,4727.94980175,3,6,0.0
2024-04-07 04:00:00,371.4575,354.675,50749.1975,11574.0,8438.442500000001,0.0,15.5,5057.5,7130.0,50685.3964845,11622.302138250001,7575.92,-8.6375,-0.3125,7134.0546875,15.1866885,4723.01292425,4,6,0.0
2024-04-07 05:00:00,435.96,394.51,53231.525,12138.0,7016.635,4.0725,15.5,5058.75,7130.0,53446.173828,12202.69007725,5631.145,-6.1125,-0.345,7158.9536745000005,15.46229175,4727.587658,5,6,0.0
2024-04-07 06:00:00,479.425,452.25,57547.457500000004,14274.0,5744.4775,514.44,15.5,5052.5,7130.0,57968.770508,14053.756728,4380.9075,647.6274999999999,137.06,7207.145264,14.787538999999999,4700.6832375,6,6,0.0
2024-04-07 07:00:00,441.52,480.013,58237.735,15070.0,4534.1125,2558.6225,15.5,5002.5,7130.0,58366.959961,14830.996107250001,3529.04,2799.755,184.095,7139.0252685,15.11066,4644.9766805,7,6,0.0
2024-04-07 08:00:00,353.2675,422.662,56839.619999999995,16745.5,3369.6925,5482.0225,15.5,4945.0,7130.0,57541.20605475,16460.080702500003,2544.91,5765.8099999999995,91.3025,7047.1502685,15.41477375,4611.14207925,8,6,0.0
2024-04-07 09:00:00,73.1,307.225,53220.8075,17779.75,2554.6324999999997,8089.7775,15.5,4885.0,7130.0,53588.225586,17578.0904685,1900.08,8413.145,-848.09,6988.993469749999,14.95860325,4555.219783500001,9,6,0.0
2024-04-07 10:00:00,-51.5,65.79,50225.595,17323.5,2215.525,9766.41,15.5,4822.5,7130.0,51195.37597675,17049.56959425,1880.48,10366.84,-1390.3274999999999,6955.917725,15.07264575,4508.68582125,10,6,0.0
2024-04-07 11:00:00,115.42,-75.8,48065.465,14458.25,2140.165,10549.605,15.5,4755.0,7130.0,48534.68261725,14406.996596500001,1625.5625,11001.8825,-1358.8825000000002,6928.5774535,14.8445605,4479.45891375,11,6,0.0
2024-04-07 12:00:00,-80.0,22.0,44071.4975,13393.0,2180.9125,10613.127499999999,15.5,4756.25,7130.0,44138.381836,13398.9173725,2177.395,10996.1875,-1697.475,6927.29083225,15.5763345,4453.652539,12,6,0.0
2024-04-07 13:00:00,30.84,-73.5,46849.0725,13920.75,2326.2525,9944.1375,15.5,4813.75,7130.0,47676.30664075,13847.248793499999,2874.04,10172.29,-1676.185,6951.31201175,14.96810675,4465.134394,13,6,0.0
2024-04-07 14:00:00,141.44,-58.065,50286.45,16025.5,2521.1525,8415.0725,15.5,4934.0,7130.0,51913.63964875,15786.1309955,3234.5299999999997,8240.29,-1265.77,6967.761657999999,15.37676,4529.703825500001,14,6,0.0
2024-04-07 15:00:00,332.75,109.545,54148.64,16187.75,2749.105,6199.375,15.5,5023.75,7130.0,55039.40625025,15958.14845125,3518.055,6265.112499999999,-572.4599999999999,7021.351501499999,15.224702749999999,4559.35467775,15,6,0.0
2024-04-07 16:00:00,390.125,318.255,58304.1175,16776.75,3078.9674999999997,3716.0725,15.5,5069.0,7130.0,58720.261719,16480.348647,3710.715,3930.42,379.83,7070.032715,14.84456075,4564.98982275,16,6,0.0
2024-04-07 17:00:00,426.0,403.55,62209.884999999995,17777.25,3495.785,1418.98,15.5,5070.0,7130.0,61834.50488275,17580.136610999998,3576.0425,1484.4524999999999,498.54999999999995,7170.3349610000005,15.15817775,4604.04092425,17,6,0.0
2024-04-07 18:00:00,470.9,440.885,65523.244999999995,17752.0,4057.1724999999997,159.7275,15.5,5077.5,7130.0,64903.18847675,17600.760634,3804.7025,136.89749999999998,544.0,7178.161316,15.1676815,4611.063033,18,6,0.0
2024-04-07 19:00:00,470.1825,446.135,65307.44,17742.0,4729.6575,0.3375,15.5,5080.0,7130.0,64852.463867,17606.3133685,4186.7775,-9.3225,1073.29,7189.85827625,15.32924225,4614.310032,19,6,0.0
2024-04-07 20:00:00,446.77750000000003,438.238,64111.1525,17134.25,5331.0275,0.0,15.5,5080.0,7130.0,63366.094726999996,16972.95313875,4981.135,-8.772499999999999,1320.0475000000001,7164.09020975,15.1676815,4615.55867975,20,6,0.0
2024-04-07 21:00:00,413.0025,438.857,62260.485,16118.5,5763.365,0.0,15.5,5072.5,7130.0,61749.75195325,16001.88184975,5776.3075,-8.6525,1149.0225,7075.34185825,15.224703,4626.92474225,21,6,0.0
2024-04-07 22:00:00,404.6075,416.233,59641.535,15015.25,6056.235000000001,0.0,15.5,5069.0,7130.0,59217.131836,14899.226210249999,6037.945,-8.6725,324.9875,7079.603699,15.329242,4606.94187825,22,6,0.0
2024-04-07 23:00:00,435.245,423.105,56285.33,11202.25,6061.1175,0.0,15.5,5059.0,7130.0,55653.665039,11180.23298525,6247.3125,-8.465,37.385000000000005,7076.26989775,14.873071249999999,4615.424093,23,6,0.0
2024-04-08 00:00:00,365.395,437.973,53811.479999999996,11455.5,5620.2375,0.0,15.5,5059.5,7107.5,53532.697266,11542.92726025,5845.075,-8.530000000000001,-0.3975,6998.6032715,15.281724500000001,4610.119433,0,0,0.0
2024-04-08 01:00:00,352.9,365.49,52432.115,11408.0,5126.217500000001,0.0,15.5,5059.0,7100.0,52338.52539075,11495.29054125,5569.8,-8.4,-0.375,7005.586853,15.04413525,4601.019134,1,0,0.0
2024-04-08 02:00:00,355.175,362.17,51530.6575,11408.0,4620.2725,0.0,15.5,5057.0,7100.0,51499.48828125,11462.7956685,4845.5575,-8.5425,-0.32,7012.22741675,15.36725675,4581.7627415,2,0,0.0
2024-04-08 03:00:00,366.5875,360.618,50906.57,11408.0,4063.5249999999996,0.0,15.5,5059.5,7100.0,51000.520508,11478.86073175,3511.7075,-8.5125,-0.325,6993.212463,15.291227750000001,4536.5362625,3,0,0.0
2024-04-08 04:00:00,390.34000000000003,363.365,51447.445,11408.0,3502.7375,0.0,15.5,5057.5,7100.0,51452.6464845,11509.319472,2297.8824999999997,-8.5425,-0.3675,7028.33264125,15.547823750000001,4564.27241875,4,0,0.0
2024-04-08 05:00:00,495.5775,383.335,54081.545,11972.0,3065.9525,5.9625,15.5,5053.75,7100.0,54183.03808625,11656.85365175,2197.525,-6.995,412.5475,7048.24963375,14.96810675,4543.0076555,5,0,0.0
2024-04-08 06:00:00,888.9975,415.83,58818.1725,14180.75,3250.665,461.235,15.5,5047.5,7100.0,59002.14257825,12144.519667749999,3247.3825,597.9125,1063.4775,7044.14129625,14.85406425,4520.252652499999,6,0,0.0
2024-04-08 07:00:00,462.31,472.193,60020.965000000004,14995.5,3858.8450000000003,2243.33,15.5,4997.5,7100.0,59415.423828,13054.73060525,4382.135,2526.1925,1059.0175,7031.050598,15.0536385,4485.864896499999,7,0,0.0
2024-04-08 08:00:00,348.495,412.062,59466.13,16662.25,4148.215,4898.325,15.5,4940.0,7100.0,59189.52539075,14641.69850025,4511.4775,5216.4325,565.365,6927.80212375,15.0441355,4419.17341725,8,0,0.0
2024-04-08 09:00:00,215.415,372.388,55713.284999999996,17686.5,4403.2325,7428.2975,15.5,4880.0,7100.0,55323.9482425,15577.747328000001,5368.6,8258.215,-340.315,6917.9169922500005,15.3292415,4347.560581,9,0,0.0
2024-04-08 10:00:00,-51.06,306.355,53221.1975,17184.5,4989.6175,9267.2475,15.5,4817.5,7100.0,52532.7763675,15637.238051,6257.635,10026.565,-1473.9725,6931.413391,14.987114,4305.72384775,10,0,0.0
2024-04-08 11:00:00,-80.0,258.073,50406.2,13653.75,5663.25,10277.275,15.5,4750.0,7100.0,49211.524414,13857.7965225,6683.45,10444.09,-1726.955,6882.69232175,14.939596,4277.040838,11,0,0.0
2024-04-08 12:00:00,-80.0,111.908,45415.4475,12584.25,6215.9875,10461.9175,15.5,4746.25,7100.0,43773.23144525,12499.2268205,5529.2175,9229.865,-1712.44,6897.224304,15.3387455,4236.27317175,12,0,0.0
2024-04-08 13:00:00,-80.0,48.02,47690.545,13690.0,6772.04,9904.465,15.5,4803.75,7100.0,46426.60253925,12849.7940815,7355.7875,9158.345,-1690.63,6909.719727,15.129667,4255.18070775,13,0,0.0
2024-04-08 14:00:00,-80.0,184.34,50601.097499999996,15917.75,7390.045,8586.897500000001,15.5,4924.0,7100.0,49943.6171875,13930.477309,8784.7975,7931.2975,-1672.4225000000001,6892.43158,15.281724,4301.72411675,14,0,0.0
2024-04-08 15:00:00,147.9325,216.935,53725.7125,16097.5,8089.68,6613.395,15.5,5013.75,7100.0,53619.899414,14003.0984025,11182.9625,5951.83,-1588.1025,6866.83929475,14.81604975,4327.1101295,15,0,0.0
2024-04-08 16:00:00,264.22249999999997,297.873,57707.455,16695.75,8792.1275,4149.005,15.5,5046.5,7100.0,58280.5859375,14655.13941825,12278.289999999999,4075.645,-483.4275,6859.8133545,15.1486745,4237.37654275,16,0,0.0
2024-04-08 17:00:00,316.49,344.953,61642.7275,17703.0,9249.3825,1631.4375,15.5,5036.0,7100.0,61623.42285175,15694.34998975,12374.380000000001,1649.185,596.02,7028.13085925,14.8445605,4299.96111025,17,0,0.0
2024-04-08 18:00:00,344.73,372.55,65559.0325,17682.75,9567.89,186.32750000000001,15.5,5042.5,7100.0,65077.39160175,15860.245741499999,12711.8,173.9475,817.04,7089.942138750001,15.11066025,4319.3604035,18,0,0.0
2024-04-08 19:00:00,329.0275,367.332,65530.6575,17674.5,9896.11,0.35,15.5,5041.25,7100.0,65068.083008,15637.188490749999,12804.0825,-9.3475,1487.1825,7035.7580565,15.025128500000001,4300.18973875,19,0,0.0
2024-04-08 20:00:00,329.46,355.208,64456.205,17068.0,10002.225,0.0,15.5,5033.75,7100.0,63645.35253925,15103.11439375,12445.385,-8.69,1593.07,7051.59881625,14.88257475,4298.07554875,20,0,0.0
2024-04-08 21:00:00,325.5325,357.935,62472.9925,16052.0,9994.2425,0.0,15.5,5010.0,7100.0,61559.276367,14151.8573135,12042.96,-8.7075,1268.8,7037.25408925,15.20569575,4299.27019575,21,0,0.0
2024-04-08 22:00:00,321.225,350.305,59616.0575,14882.0,10010.2375,0.0,15.5,5004.0,7100.0,59166.7421875,13271.43055625,12219.84,-8.61,-0.5375,7006.85638425,14.854064,4290.7348707500005,22,0,0.0
2024-04-08 23:00:00,313.01,350.287,56491.3225,10999.25,9995.7875,0.0,15.5,4994.0,7100.0,55834.171875,10907.14259225,12114.3925,-8.415,-0.47000000000000003,6928.33154275,15.28172425,4290.659432750001,23,0,0.0
2024-04-09 00:00:00,323.8725,342.843,53708.22,11408.0,10581.91,0.0,15.5,4994.5,7025.0,53677.53515625,11462.50306575,11531.975,-8.504999999999999,-5.3374999999999995,6898.218323,15.329241999999999,4280.055275,0,1,0.0
2024-04-09 01:00:00,331.5,345.9,52393.43,11408.0,10275.58,0.0,15.5,4994.0,7000.0,52479.8808595,11422.46375925,10879.557499999999,-8.7725,1.6475,6940.2402345,15.03463125,4251.60968525,1,1,0.0
2024-04-09 02:00:00,330.7,344.25,51630.6575,11408.0,9681.075,0.0,15.5,4992.0,7000.0,51511.48535175,11377.6742085,10379.9675,-8.7525,3.8775000000000004,6962.7877195,15.39576675,4267.637144,2,1,0.0
2024-04-09 03:00:00,330.0,342.958,51006.57,11408.0,9155.375,0.0,15.5,4994.5,7000.0,51106.8769535,11390.485854,10297.355,-8.7025,-0.42,6989.76672375,15.4432845,4244.50785225,3,1,0.0
2024-04-09 04:00:00,333.875,345.29,51533.575,11408.0,8718.75,0.0,15.5,4992.5,7000.0,51513.0595705,11468.80836375,10801.835,-8.745000000000001,-0.4225,6985.28106675,15.1486745,4275.24247575,4,1,0.0
2024-04-09 05:00:00,353.8975,356.865,54177.185,11594.75,8247.6975,7.7875000000000005,15.5,4993.75,7000.0,54189.54882825,11560.05665525,10709.3825,-4.9375,-0.40249999999999997,7019.23431425,14.84456025,4326.18793575,5,1,0.0
2024-04-09 06:00:00,383.25,390.63,58799.79,12284.75,7631.1825,545.1175000000001,15.5,4987.5,7000.0,58745.62793,12329.59022475,10082.5175,563.5075,-0.38,7013.9028315,15.262717,4349.53563525,6,1,0.0
2024-04-09 07:00:00,361.8225,437.695,59229.1075,12970.5,6793.875,2484.8675000000003,15.5,4937.5,7000.0,59439.41894525,13120.996596500001,8968.775,2236.2025,-0.41500000000000004,7003.02398675,15.3197385,4355.140891999999,7,1,0.0
2024-04-09 08:00:00,338.59000000000003,387.418,58328.2575,14637.25,5845.2225,5155.035,15.5,4880.0,7000.0,59811.673828,14740.56519925,7277.855,4377.5375,-0.375,6983.9938355,14.9300925,4331.96315125,8,1,0.0
2024-04-09 09:00:00,164.69,337.205,55071.1725,15661.5,4944.2825,7542.7325,15.5,4820.0,7000.0,57241.72363275,15659.1478415,5289.665,6810.4275,-24.945000000000007,6955.55053725,15.1106605,4290.813085,9,1,0.0
2024-04-09 10:00:00,212.08499999999998,204.155,53235.5075,15536.0,4062.91,9215.01,15.5,4757.5,7000.0,54899.30664075,15806.2577045,4524.8475,8819.8475,-1570.9125000000001,6900.51831075,14.95860325,4091.51843925,10,1,0.0
2024-04-09 11:00:00,231.115,172.515,50955.8975,14906.25,3278.645,10088.6075,15.5,4690.0,7000.0,52079.9375,14240.52662525,3299.5525000000002,9544.05,-899.86,6911.406188999999,15.025128,4035.2684995,11,1,0.0
2024-04-09 12:00:00,45.11,184.995,45827.457500000004,13816.5,2711.9775,10257.119999999999,15.5,4691.25,7000.0,46842.756836,13771.56788525,2613.4674999999997,9918.8275,-1483.5075,6921.718628,14.91108525,4045.20078,12,1,0.0
2024-04-09 13:00:00,134.84,87.06,47933.0325,13406.5,2391.73,9828.5275,15.5,4748.75,7000.0,49266.16503925,14771.395644,2900.9175,9143.529999999999,-1674.6975,6935.5043945,15.329242,4061.992404,13,1,0.0
2024-04-09 14:00:00,254.01500000000001,170.82,50577.6275,14022.5,2285.925,8634.28,15.5,4869.0,7000.0,52195.1484375,14628.81703025,2961.91,8337.93,-1524.63,6926.1258545,14.99661775,4046.19216675,14,1,0.0
2024-04-09 15:00:00,347.0,294.718,53692.3525,14072.5,2384.2725,6663.575,15.5,4958.75,7000.0,55961.52832025,14061.78541425,2700.6775,5973.29,-362.58250000000004,6927.0112305,15.20569575,4073.16905575,15,1,0.0
2024-04-09 16:00:00,382.475,352.655,57895.665,14670.75,2686.485,4134.7275,15.5,5004.0,7000.0,59815.06152375,14605.97914025,2674.6375,3448.3475,347.2175,7010.00518825,15.1581775,4132.4679585,16,1,0.0
2024-04-09 17:00:00,412.63,388.222,61736.89,15677.25,3231.025,1633.6625,15.5,5005.0,7000.0,62366.8632815,15616.02247525,2782.8125,1482.8525,895.355,7104.072754,15.31973825,4187.5168695,17,1,0.0
2024-04-09 18:00:00,437.09000000000003,430.222,65485.7525,15657.0,4016.0150000000003,188.93,15.5,5012.5,7000.0,65502.73339875,15681.862563,2988.1175000000003,164.3675,1120.9475,7107.85369875,15.338746,4241.2167575,18,1,0.0
2024-04-09 19:00:00,424.985,429.5,65630.73,15649.5,4927.860000000001,0.3225,15.5,5015.0,7000.0,65506.12402375,15641.1517475,3858.58,-9.7225,1646.1325000000002,7089.6908567499995,14.8635675,4234.96897425,19,1,0.0
2024-04-09 20:00:00,421.3275,408.975,64223.3575,15043.0,5656.6625,0.0,15.5,5015.0,7000.0,64307.2666015,14998.220839,4456.1575,-8.8675,1607.08,7034.185058749999,15.50980975,4236.3074075,20,1,0.0
2024-04-09 21:00:00,406.31,404.095,62309.4875,14027.0,6167.8475,0.0,15.5,5007.5,7000.0,62358.36621125,14041.31019475,4768.475,-8.845,1586.8575,7026.049988,15.177185,4240.10156275,21,1,0.0
2024-04-09 22:00:00,381.2175,387.125,59688.3225,13235.0,6557.8949999999995,0.0,15.5,5004.0,7000.0,59942.90722675,13248.649062,4944.3675,-8.8975,932.115,6966.274658,15.1866885,4234.119999250001,22,1,0.0
2024-04-09 23:00:00,384.47825,382.253,56427.575,10871.0,6816.7125,0.0,15.5,4994.0,7000.0,56493.60449225,10853.12989725,5579.6675,-8.7775,-0.5775,6920.032349,15.2722205,4236.937682,23,1,0.0
2024-04-10 00:00:00,370.95,375.675,53917.5075,11408.0,6480.110000000001,0.0,15.5,4852.0,7000.0,54163.89160175,11348.2588035,6170.0025000000005,-8.77,-0.495,6883.40100075,14.93009275,4223.27394175,0,2,0.0
2024-04-10 01:00:00,365.4,370.45,52554.3,11408.0,6313.735,0.0,15.5,4804.0,7000.0,52900.508789,11311.497084499999,6326.445,-8.695,-0.475,6908.3366085,14.644986,4222.45114825,1,2,0.0
2024-04-10 02:00:00,361.175,366.72,51651.5325,11408.0,6273.29,0.0,15.5,4802.0,7000.0,52054.8789065,11324.95826575,6436.3425,-8.775,-0.48,6915.53717075,14.6449855,4226.088336,2,2,0.0
2024-04-10 03:00:00,355.115,362.188,51199.465,11408.0,6242.7175,0.0,15.5,4804.5,7000.0,51303.71191425,11290.5007465,6466.4349999999995,-8.7375,-0.47,6932.65759275,15.44328475,4227.49714475,3,2,0.0
2024-04-10 04:00:00,358.1875,360.625,51738.485,11408.0,6295.885,0.0,15.5,4802.5,7000.0,51779.083008,11400.96034125,6210.455,-8.68,-0.4925,6938.4559935,14.968107,4235.355353,4,2,0.0
2024-04-10 05:00:00,378.411,367.625,54375.825,11594.75,6409.0425,8.3425,15.5,4803.75,7000.0,54614.6953125,11656.6226945,6252.405,-5.6125,-0.5075000000000001,6896.27819825,14.8635675,4256.91827525,5,2,0.0
2024-04-10 06:00:00,416.15,390.75,59089.6175,12284.75,6452.6725,437.5525,15.5,4797.5,7000.0,59076.37695325,12204.94435,6086.75,551.7675,-0.4375,6949.25494375,15.1676815,4264.67663125,6,2,0.0
2024-04-10 07:00:00,395.1675,461.543,60872.4725,12970.5,6290.4349999999995,1920.415,15.5,4747.5,7000.0,59272.2382815,12963.02210925,5884.805,2195.225,-0.485,6975.7645265,14.94909975,4274.4606685,7,2,0.0
2024-04-10 08:00:00,370.3125,422.923,61572.72,14637.25,5730.2474999999995,4018.6425,15.5,4690.0,7000.0,59257.20410175,14731.15760675,4762.37,4444.41,-98.4025,6964.11907975,15.32924175,4253.1078880000005,8,2,0.0
2024-04-10 09:00:00,303.7175,389.5,59607.7575,15661.5,5347.615,5973.7275,15.5,4630.0,7000.0,56861.54980475,15807.0221085,4078.8475,6720.265,-568.655,6904.167236249999,15.253214,4183.3066295,9,2,0.0
2024-04-10 10:00:00,243.22,373.313,58247.1225,15976.25,5525.4974999999995,7430.3875,15.5,4567.5,7000.0,55766.18261725,15474.22608825,4131.8425,7939.325,-1298.8075,6903.02258325,15.139171,4089.914662,10,2,0.0
2024-04-10 11:00:00,306.45,367.514,55697.775,14598.5,6000.1575,8277.692500000001,15.5,4500.0,7000.0,53985.748047,14332.56275825,4596.8925,8603.885,-2024.18,6897.7924805,15.234206499999999,4043.3956075,11,2,0.0
2024-04-10 12:00:00,195.11675,349.195,50409.905,13577.0,6571.467500000001,8373.6875,15.5,4501.25,7000.0,49717.4814455,13394.79664525,5358.3,8230.5325,-1930.615,6870.7890625,15.35775275,4036.5589545000003,12,2,0.0
2024-04-10 13:00:00,277.99,327.813,53718.44,13967.75,7207.1,7696.455,15.5,4558.75,7000.0,53597.199219,13802.99659625,6581.97,7324.014999999999,-1965.97,6882.011902,15.72839175,4053.45882975,13,2,0.0
2024-04-10 14:00:00,340.6,342.38,57211.979999999996,14587.0,7960.745,6301.5725,15.5,4679.0,7000.0,56533.07031275,13859.64185975,7763.41,6195.37,-1681.875,6905.994202,15.281724,4107.80724475,14,2,0.0
2024-04-10 15:00:00,343.375,356.885,59184.36,14532.75,8791.955,4585.66,15.5,4768.75,7000.0,58294.47949225,14049.9334855,8301.7425,4768.0175,-431.94,6934.5686645000005,15.83293075,4167.677782000001,15,2,0.0
2024-04-10 16:00:00,358.28925000000004,362.989,61217.6325,15126.75,9529.715,2782.2625,15.5,4814.0,7000.0,61149.40625,14694.34144525,8929.715,2927.6625000000004,138.45999999999998,6897.2234495,15.158178,4175.1179325,16,2,0.0
2024-04-10 17:00:00,364.36725,370.37,63058.115,15724.75,10138.1625,1089.5349999999999,15.5,4815.0,7000.0,62590.23535175,15633.42933525,9654.842499999999,1190.4724999999999,875.7824999999999,6987.7080685,15.1676815,4219.69984925,17,2,0.0
2024-04-10 18:00:00,366.44075,369.562,65621.14749999999,15657.0,10934.4875,135.81,15.5,4822.5,7000.0,65106.2226565,15796.76917925,10098.025,148.6725,1266.77,6982.4675907499995,15.471795,4242.4907735,18,2,0.0
2024-04-10 19:00:00,362.304,362.737,65240.1125,15649.5,11917.275,0.445,15.5,4825.0,7000.0,65202.4746095,15599.515516750002,10748.2975,-9.6075,1894.5774999999999,6969.857666,15.281724,4222.25332275,19,2,0.0
2024-04-10 20:00:00,358.651,348.407,63637.1525,15043.0,12767.1075,0.0,15.5,4825.0,7000.0,64199.203125,15079.99464225,10950.1025,-9.15,1877.0825,6902.97753875,15.7093845,4214.589352,20,2,0.0
2024-04-10 21:00:00,360.71325,335.688,61989.2025,14027.0,13440.755000000001,0.0,15.5,4817.5,7000.0,62682.35937525,14045.53150825,10589.845000000001,-8.809999999999999,1493.5349999999999,6902.31726075,15.0821495,4213.469294,21,2,0.0
2024-04-10 22:00:00,356.82725,324.374,59318.475,13235.0,13771.265,0.0,15.5,4814.0,7000.0,60149.6289065,13350.0755755,10012.6875,-8.7425,793.3199999999999,6881.6450807500005,15.67137,4242.0668077499995,22,2,0.0
2024-04-10 23:00:00,345.9865,319.26,56046.3575,10871.0,13729.9325,0.0,15.5,4804.0,7000.0,56641.560547,10970.03297325,9430.73,-8.71,724.19,6862.276306,15.5953415,4289.53107725,23,2,0.0
2024-04-11 00:00:00,360.94275000000005,306.79,53855.5075,11532.5,12931.32,0.0,15.5,4658.25,6962.5,54347.864258,11577.94911075,9177.807499999999,-8.5475,98.61,6816.81823725,15.50980975,4272.3000155,0,3,0.0
2024-04-11 01:00:00,341.5905,296.37,52604.3,11574.0,12907.0925,0.0,15.5,4609.0,6950.0,53101.51074225,11505.21937425,8564.1875,-8.44,-0.6625,6838.64288325,15.36725575,4275.43179375,1,3,0.0
2024-04-11 02:00:00,355.68275,249.265,51701.5325,11574.0,12890.6975,0.0,15.5,4607.0,6950.0,52171.5576175,11513.84132275,8683.465,-8.4375,-0.5875,6848.59460425,15.32924175,4300.60335925,2,3,0.0
2024-04-11 03:00:00,340.09775,231.76,51249.465,11574.0,12524.5075,0.0,15.5,4609.5,6950.0,51546.31054725,11529.16346625,9700.4775,-8.4975,-0.61,6860.16857925,15.64285875,4290.13806975,3,3,0.0
2024-04-11 04:00:00,333.08,238.75,51788.485,11574.0,11944.41,0.0,15.5,4607.5,6950.0,51954.859375,11546.75282175,10262.2825,-8.58,-6.1925,6813.9212035,15.433781250000001,4279.7479635,4,3,0.0
2024-04-11 05:00:00,372.4675,303.225,54458.75,11760.75,11305.0,9.385,15.5,4608.75,6950.0,54706.38378925,11725.22071675,10891.192500000001,-1.6550000000000002,-0.5675,6886.88720725,15.8329305,4305.969109,5,3,0.0
2024-04-11 06:00:00,414.16625,383.5,58702.8625,12453.0,10565.7975,635.165,15.5,4602.5,6950.0,58898.50878925,12528.864271999999,10854.8475,672.365,-0.6025,6875.6535645,15.3102345,4285.2543052500005,6,3,0.0
2024-04-11 07:00:00,370.3515,419.517,58416.165,13145.0,9485.185,2849.5299999999997,15.5,4552.5,6950.0,58018.614258,13190.43739175,10143.1625,2841.52,-0.585,6885.74127175,15.92796575,4227.85940225,7,3,0.0
2024-04-11 08:00:00,199.44,384.432,56759.22,15039.0,8068.889999999999,5846.0275,15.5,4495.0,6950.0,57046.14257825,14823.9294575,7911.13,5795.2625,-4.755,6808.6036985,15.63335575,4135.781552,8,3,0.0
2024-04-11 09:00:00,-80.0,253.132,52830.472499999996,16167.5,7055.049999999999,8499.965,15.5,4435.0,6950.0,53450.20507825,15763.853896,6726.975,8425.880000000001,-947.6225,6716.8600465,15.69988075,4070.233803,9,3,0.0
2024-04-11 10:00:00,-80.0,12.215,50498.05,15745.75,6667.8375,10258.165,15.5,4372.5,6950.0,51142.11914075,15251.80067275,6100.585,10280.8425,-1851.98,6696.65625,15.67137,4019.690885,10,3,0.0
2024-04-11 11:00:00,-45.8,-80.0,48081.162500000006,14454.0,6488.225,11094.835,15.5,4305.0,6950.0,48257.06445325,14255.416273750001,6554.8575,10873.615,-1888.215,6657.29962175,15.25321325,3971.6716895,11,3,0.0
2024-04-11 12:00:00,-80.0,-54.32,43147.6925,13393.0,6349.8925,11173.105,15.5,4306.25,6950.0,43520.51171875,13427.3123915,5227.7075,9329.685,-2002.81,6655.82061775,15.60484525,3979.63524125,12,3,0.0
2024-04-11 13:00:00,-23.535,-80.0,45814.6275,13544.25,6398.11,10628.9125,15.5,4363.75,6950.0,46982.449219,13468.2682025,6243.0025000000005,9244.365,-1972.8525,6665.37432875,15.6618665,3989.76946,13,3,0.0
2024-04-11 14:00:00,92.81,-82.99,49109.315,14205.25,6782.5975,9317.16,15.5,4484.0,6950.0,50758.28613275,14231.3532855,7711.38,8258.415,-1947.8525,6674.0158695,15.38626325,4050.6360407499997,14,3,0.0
2024-04-11 15:00:00,287.72,105.8,52427.33,14252.5,7525.4,7196.6175,15.5,4573.75,6950.0,54227.62500025,14357.833632,8917.46,6744.9575,-1690.935,6714.07690425,15.29122775,4103.90648825,15,3,0.0
2024-04-11 16:00:00,375.9225,278.693,56823.185,14753.25,8509.3725,4487.01,15.5,4619.0,6950.0,58721.09765625,14735.38819775,10391.0725,4138.755,-206.85999999999999,6754.610291,15.3577525,4209.968924,16,3,0.0
2024-04-11 17:00:00,379.655,369.659,61275.64,15841.5,9644.3,1792.4225000000001,15.5,4620.0,6950.0,61918.2558595,15998.672255,11953.3125,1613.1825,-149.94,6825.60913075,15.2151995,4331.29773175,17,3,0.0
2024-04-11 18:00:00,383.6175,387.185,65462.595,15827.0,11063.205,215.815,15.5,4627.5,6950.0,64773.94628925,15766.00636175,13406.885,198.755,1115.4325,6827.16534425,15.28172425,4395.383076,18,3,0.0
2024-04-11 19:00:00,361.93,399.326,65549.655,15817.0,12681.745,0.4125,15.5,4630.0,6950.0,65403.8291015,15787.5169815,14796.3225,-10.0225,1893.8874999999998,6833.0162965,15.861441,4386.6412935,19,3,0.0
2024-04-11 20:00:00,336.5,373.975,63876.8875,15209.25,13930.71,0.0,15.5,4630.0,6950.0,64148.114258,15260.16395425,15542.1775,-8.8375,1944.6825,6794.82574475,15.3007315,4321.53725625,20,3,0.0
2024-04-11 21:00:00,312.51,343.5,62063.1625,14193.0,14827.43,0.0,15.5,4622.5,6950.0,62568.89453125,14231.93141025,16204.1975,-8.815,1844.5975,6799.10260025,15.471795499999999,4166.97415225,21,3,0.0
